Item:626210124; Precio:169173; Cant:4
Item:5151251215121220004; Precio:94464; Cant:0
Item:5151251215121220005; Precio:114417; Cant:95
Item:5151251215121220006; Precio:70266; Cant:72
Item:5151251215121220007; Precio:76302; Cant:111
Item:5151251215121220008; Precio:80319; Cant:46
Item:313160046; Precio:15442; Cant:114
Item:111111130; Precio:4126; Cant:312
Item:111111131; Precio:4125; Cant:438
Item:111111132; Precio:4125; Cant:350
Item:111111133; Precio:4126; Cant:401
Item:353520444; Precio:9543; Cant:0
Item:353520445; Precio:12782; Cant:962
Item:111103515; Precio:58638; Cant:33
Item:111111140; Precio:105900; Cant:5
Item:353501306; Precio:4200; Cant:99
Item:353501307; Precio:4550; Cant:8
Item:353501308; Precio:7525; Cant:70
Item:5151251215121230001; Precio:43122; Cant:7
Item:5151251215121230002; Precio:47330; Cant:13
Item:111103409; Precio:47765; Cant:125
Item:5555155105510000039; Precio:3000; Cant:0
Item:5555155105510000040; Precio:3000; Cant:0
Item:5555155105510000041; Precio:3000; Cant:0
Item:353501310; Precio:14732; Cant:302
Item:353501313; Precio:30562; Cant:43
Item:353501314; Precio:31545; Cant:3
Item:353501315; Precio:15750; Cant:365
Item:353501317; Precio:32681; Cant:28
Item:5757357315731000345; Precio:2177; Cant:137
Item:5757357315731000346; Precio:6844; Cant:74
Item:838310059; Precio:0; Cant:220
Item:111103424; Precio:186447; Cant:0
Item:111103425; Precio:297147; Cant:0
Item:111103426; Precio:305347; Cant:4
Item:111103427; Precio:297147; Cant:6
Item:111103430; Precio:61873; Cant:22
Item:111103431; Precio:171744; Cant:15
Item:111103432; Precio:304786; Cant:0
Item:111103433; Precio:275058; Cant:18
Item:111111152; Precio:111729; Cant:19
Item:111111153; Precio:8275; Cant:0
Item:111103435; Precio:108470; Cant:12
Item:111111154; Precio:51052; Cant:5
Item:111103436; Precio:150088; Cant:39
Item:111103437; Precio:20517; Cant:304
Item:111103438; Precio:20517; Cant:108
Item:111103439; Precio:18858; Cant:515
Item:111111155; Precio:20517; Cant:212
Item:111111156; Precio:18094; Cant:144
Item:353501326; Precio:8324; Cant:0
Item:353501328; Precio:9076; Cant:0
Item:353501329; Precio:31164; Cant:0
Item:353501330; Precio:10412; Cant:0
Item:353501331; Precio:10412; Cant:0
Item:353501332; Precio:10412; Cant:0
Item:353501333; Precio:7132; Cant:0
Item:353501335; Precio:38769; Cant:0
Item:353501336; Precio:8748; Cant:0
Item:353501338; Precio:11625; Cant:0
Item:353501339; Precio:11811; Cant:0
Item:353501341; Precio:10795; Cant:0
Item:353501342; Precio:9029; Cant:0
Item:353501343; Precio:7813; Cant:0
Item:353501344; Precio:9420; Cant:0
Item:353501345; Precio:15307; Cant:0
Item:353501346; Precio:52987; Cant:0
Item:353501347; Precio:22726; Cant:0
Item:353501348; Precio:10964; Cant:0
Item:111103440; Precio:121899; Cant:0
Item:111103441; Precio:119899; Cant:5
Item:111103442; Precio:123900; Cant:6
Item:111103443; Precio:47899; Cant:6
Item:111103444; Precio:43900; Cant:6
Item:111103445; Precio:119899; Cant:6
Item:111111170; Precio:54817; Cant:25
Item:111111172; Precio:232051; Cant:35
Item:111111174; Precio:48461; Cant:7
Item:111111175; Precio:113368; Cant:10
Item:111111176; Precio:206892; Cant:26
Item:111111178; Precio:57556; Cant:17
Item:111111180; Precio:50884; Cant:0
Item:111103460; Precio:4374; Cant:0
Item:323212981; Precio:65262; Cant:0
Item:323212982; Precio:74275; Cant:10
Item:323212983; Precio:65262; Cant:0
Item:323212984; Precio:74275; Cant:8
Item:323212985; Precio:84446; Cant:0
Item:323212986; Precio:84446; Cant:7
Item:323212987; Precio:84446; Cant:8
Item:323212988; Precio:84446; Cant:7
Item:323212989; Precio:101402; Cant:7
Item:323212990; Precio:89099; Cant:0
Item:323212991; Precio:101402; Cant:5
Item:323212992; Precio:101402; Cant:3
Item:323212993; Precio:103995; Cant:0
Item:323212994; Precio:118356; Cant:3
Item:323212995; Precio:118356; Cant:0
Item:323212996; Precio:103995; Cant:0
Item:323212997; Precio:111800; Cant:0
Item:323212998; Precio:127235; Cant:6
Item:323212999; Precio:111800; Cant:0
Item:323213000; Precio:111800; Cant:0
Item:323213001; Precio:122157; Cant:6
Item:323213002; Precio:122157; Cant:11
Item:323213003; Precio:122157; Cant:3
Item:323213004; Precio:122157; Cant:6
Item:323213005; Precio:158882; Cant:7
Item:323213006; Precio:43758; Cant:5
Item:323213007; Precio:47148; Cant:5
Item:323213008; Precio:135309; Cant:7
Item:323213009; Precio:115932; Cant:5
Item:323213010; Precio:36975; Cant:4
Item:323213011; Precio:16631; Cant:5
Item:323213012; Precio:14613; Cant:0
Item:323213013; Precio:14613; Cant:0
Item:323213014; Precio:16631; Cant:8
Item:323213015; Precio:20021; Cant:6
Item:323213016; Precio:17592; Cant:0
Item:323213017; Precio:17592; Cant:0
Item:323213018; Precio:23411; Cant:7
Item:323213019; Precio:20571; Cant:0
Item:323213020; Precio:26804; Cant:8
Item:323213021; Precio:26804; Cant:5
Item:323213022; Precio:23550; Cant:0
Item:323213023; Precio:30195; Cant:5
Item:323213024; Precio:26530; Cant:0
Item:323221974; Precio:64130; Cant:0
Item:323221977; Precio:64130; Cant:0
Item:323221978; Precio:64130; Cant:0
Item:323221979; Precio:96477; Cant:0
Item:323221980; Precio:85695; Cant:0
Item:323221981; Precio:96477; Cant:0
Item:323221982; Precio:85695; Cant:0
Item:323221983; Precio:96477; Cant:0
Item:323221984; Precio:85695; Cant:0
Item:323221986; Precio:85695; Cant:0
Item:323221987; Precio:96477; Cant:0
Item:323221989; Precio:188131; Cant:0
Item:323221990; Precio:118042; Cant:0
Item:323221991; Precio:101869; Cant:0
Item:323221992; Precio:188131; Cant:0
Item:323221994; Precio:101869; Cant:0
Item:323221995; Precio:118042; Cant:0
Item:323221996; Precio:101869; Cant:0
Item:323221998; Precio:188131; Cant:0
Item:323221999; Precio:118042; Cant:0
Item:323222000; Precio:101869; Cant:0
Item:323222002; Precio:118042; Cant:0
Item:323222003; Precio:101869; Cant:0
Item:323222004; Precio:128826; Cant:0
Item:323222005; Precio:118042; Cant:0
Item:323222006; Precio:128826; Cant:0
Item:323222007; Precio:118042; Cant:0
Item:323222008; Precio:128826; Cant:0
Item:323222009; Precio:118042; Cant:0
Item:323222010; Precio:128826; Cant:0
Item:323222011; Precio:118042; Cant:0
Item:323222012; Precio:128826; Cant:0
Item:323222013; Precio:118042; Cant:0
Item:323222014; Precio:198912; Cant:0
Item:323222015; Precio:198912; Cant:0
Item:323222019; Precio:67492; Cant:9
Item:323222020; Precio:36975; Cant:7
Item:323222021; Precio:67492; Cant:8
Item:323222022; Precio:36975; Cant:5
Item:323222023; Precio:59304; Cant:0
Item:323222024; Precio:32491; Cant:0
Item:323222025; Precio:59304; Cant:0
Item:323222026; Precio:32491; Cant:0
Item:323222027; Precio:67492; Cant:8
Item:323222028; Precio:36975; Cant:8
Item:323222029; Precio:67492; Cant:11
Item:323222030; Precio:36975; Cant:10
Item:323222031; Precio:67492; Cant:9
Item:323222032; Precio:32491; Cant:0
Item:323222035; Precio:59304; Cant:0
Item:323222036; Precio:32491; Cant:0
Item:303051175; Precio:139991; Cant:11
Item:303051176; Precio:116579; Cant:8
Item:303051177; Precio:261737; Cant:10
Item:303051179; Precio:430310; Cant:6
Item:303051180; Precio:191985; Cant:10
Item:353512712; Precio:118894; Cant:0
Item:353512713; Precio:139608; Cant:0
Item:353512714; Precio:110665; Cant:4
Item:353512715; Precio:110665; Cant:0
Item:353512716; Precio:101869; Cant:3
Item:303051181; Precio:486500; Cant:3
Item:343400324; Precio:191908; Cant:5
Item:333303245; Precio:38430; Cant:12
Item:333303246; Precio:14754; Cant:0
Item:333303247; Precio:34554; Cant:0
Item:333303248; Precio:22928; Cant:8
Item:333303250; Precio:16742; Cant:0
Item:333303251; Precio:16953; Cant:7
Item:333303252; Precio:23550; Cant:0
Item:333303254; Precio:8637; Cant:6
Item:333303255; Precio:6466; Cant:17
Item:333303256; Precio:7077; Cant:14
Item:333303257; Precio:23550; Cant:0
Item:333303258; Precio:896955; Cant:0
Item:333303259; Precio:794092; Cant:0
Item:333303260; Precio:707264; Cant:1
Item:646400154; Precio:96557; Cant:9
Item:646400155; Precio:107225; Cant:0
Item:646400156; Precio:86706; Cant:5
Item:646400157; Precio:130303; Cant:0
Item:646400158; Precio:178743; Cant:8
Item:646400159; Precio:204901; Cant:8
Item:646400160; Precio:108505; Cant:9
Item:646400161; Precio:73628; Cant:9
Item:303021940; Precio:34688; Cant:7
Item:303021941; Precio:37286; Cant:4
Item:303021874; Precio:34688; Cant:4
Item:303021875; Precio:37286; Cant:5
Item:303021876; Precio:40995; Cant:3
Item:303021877; Precio:43930; Cant:4
Item:303021878; Precio:43930; Cant:6
Item:303021879; Precio:43930; Cant:4
Item:303021880; Precio:51368; Cant:4
Item:303021881; Precio:51368; Cant:4
Item:303021882; Precio:51368; Cant:3
Item:303021883; Precio:51368; Cant:3
Item:303021884; Precio:38278; Cant:5
Item:303021885; Precio:38278; Cant:6
Item:303021886; Precio:38278; Cant:8
Item:303021887; Precio:38278; Cant:5
Item:303021888; Precio:43236; Cant:3
Item:303021889; Precio:43236; Cant:4
Item:303021890; Precio:43236; Cant:0
Item:303021891; Precio:43236; Cant:3
Item:303021892; Precio:53351; Cant:0
Item:303021893; Precio:53351; Cant:0
Item:303021894; Precio:53351; Cant:0
Item:303021895; Precio:56525; Cant:4
Item:303021896; Precio:71003; Cant:0
Item:303021897; Precio:71003; Cant:0
Item:303021898; Precio:71003; Cant:3
Item:303021899; Precio:71003; Cant:0
Item:303021900; Precio:85878; Cant:4
Item:303021901; Precio:85878; Cant:7
Item:303021902; Precio:85878; Cant:4
Item:303021903; Precio:85878; Cant:4
Item:303021904; Precio:35700; Cant:3
Item:303021905; Precio:35700; Cant:3
Item:303021906; Precio:35700; Cant:0
Item:303021907; Precio:35700; Cant:3
Item:303021908; Precio:43633; Cant:0
Item:303021909; Precio:43633; Cant:0
Item:303021910; Precio:43633; Cant:5
Item:303021911; Precio:43633; Cant:0
Item:303021912; Precio:49583; Cant:0
Item:303021913; Precio:49583; Cant:3
Item:303021914; Precio:49583; Cant:3
Item:303021915; Precio:49583; Cant:3
Item:303021916; Precio:69416; Cant:3
Item:303021917; Precio:69416; Cant:4
Item:303021918; Precio:69416; Cant:4
Item:303021919; Precio:69416; Cant:5
Item:303021920; Precio:89250; Cant:0
Item:303021921; Precio:89250; Cant:5
Item:303021922; Precio:89250; Cant:3
Item:303021923; Precio:89250; Cant:3
Item:303021924; Precio:61979; Cant:4
Item:303021925; Precio:61979; Cant:4
Item:303021926; Precio:61979; Cant:3
Item:303021927; Precio:61979; Cant:5
Item:303021928; Precio:73780; Cant:6
Item:303021929; Precio:73780; Cant:3
Item:303021930; Precio:73780; Cant:0
Item:303021931; Precio:73780; Cant:3
Item:303021932; Precio:91233; Cant:4
Item:303021933; Precio:91233; Cant:5
Item:303021934; Precio:91233; Cant:0
Item:303021935; Precio:91233; Cant:4
Item:303021936; Precio:124950; Cant:0
Item:303021937; Precio:124950; Cant:0
Item:303021938; Precio:124950; Cant:4
Item:303021939; Precio:124950; Cant:5
Item:5858658605860002364; Precio:38162; Cant:37
Item:313120501; Precio:22638; Cant:115
Item:5858658605860002372; Precio:60000; Cant:70
Item:111103902; Precio:55577; Cant:0
Item:111103907; Precio:37862; Cant:0
Item:111103908; Precio:10528; Cant:11
Item:111103916; Precio:10021; Cant:0
Item:111103917; Precio:19537; Cant:0
Item:111103918; Precio:10021; Cant:0
Item:111103919; Precio:19537; Cant:0
Item:111103922; Precio:161570; Cant:0
Item:111103923; Precio:149726; Cant:0
Item:111103925; Precio:19537; Cant:0
Item:111103926; Precio:149726; Cant:0
Item:111111400; Precio:8402; Cant:3
Item:111111401; Precio:23486; Cant:0
Item:111111402; Precio:81696; Cant:0
Item:111111403; Precio:8402; Cant:0
Item:111111404; Precio:23486; Cant:0
Item:111111405; Precio:81696; Cant:0
Item:111111406; Precio:8402; Cant:5
Item:111111407; Precio:23486; Cant:0
Item:111111408; Precio:81696; Cant:0
Item:111111409; Precio:8908; Cant:0
Item:111111410; Precio:26016; Cant:0
Item:111111411; Precio:39887; Cant:0
Item:111111412; Precio:86049; Cant:11
Item:313120509; Precio:20857; Cant:7
Item:313120510; Precio:46331; Cant:39
Item:303021950; Precio:43633; Cant:3
Item:303021951; Precio:43633; Cant:4
Item:303021952; Precio:43633; Cant:4
Item:303021953; Precio:61880; Cant:0
Item:303021954; Precio:61880; Cant:4
Item:303021955; Precio:61880; Cant:4
Item:303021956; Precio:83300; Cant:0
Item:303021957; Precio:83300; Cant:4
Item:303021958; Precio:83300; Cant:0
Item:303021959; Precio:107100; Cant:0
Item:303021960; Precio:107100; Cant:0
Item:303021961; Precio:107100; Cant:0
Item:303021962; Precio:26447; Cant:0
Item:303021963; Precio:26447; Cant:3
Item:303021964; Precio:26447; Cant:3
Item:303021965; Precio:26447; Cant:3
Item:303021966; Precio:36652; Cant:4
Item:303021967; Precio:36652; Cant:3
Item:303021968; Precio:36652; Cant:0
Item:303021969; Precio:49563; Cant:4
Item:303021970; Precio:49563; Cant:0
Item:303021971; Precio:49563; Cant:3
Item:303021972; Precio:49563; Cant:4
Item:303021973; Precio:49563; Cant:6
Item:303021974; Precio:63724; Cant:5
Item:303021975; Precio:63724; Cant:5
Item:303021976; Precio:63724; Cant:3
Item:303021977; Precio:63724; Cant:0
Item:303051187; Precio:75684; Cant:6
Item:303051188; Precio:75684; Cant:0
Item:303051189; Precio:75684; Cant:6
Item:303051190; Precio:75684; Cant:6
Item:303051191; Precio:75684; Cant:5
Item:303051192; Precio:75684; Cant:6
Item:111103476; Precio:180298; Cant:0
Item:111103477; Precio:123900; Cant:8
Item:111111188; Precio:14485; Cant:135
Item:111111189; Precio:28968; Cant:114
Item:111103480; Precio:2981; Cant:7
Item:111103481; Precio:2981; Cant:0
Item:111103482; Precio:2981; Cant:76
Item:111103483; Precio:2981; Cant:61
Item:111103484; Precio:2981; Cant:77
Item:111103485; Precio:2981; Cant:0
Item:111103486; Precio:2981; Cant:0
Item:313120511; Precio:89899; Cant:75
Item:313120512; Precio:49899; Cant:94
Item:313120513; Precio:89898; Cant:70
Item:313120514; Precio:49899; Cant:59
Item:313120515; Precio:89899; Cant:74
Item:111103487; Precio:240658; Cant:29
Item:333310863; Precio:7042; Cant:0
Item:333310864; Precio:8450; Cant:0
Item:303021979; Precio:89250; Cant:0
Item:303021980; Precio:89250; Cant:3
Item:303021981; Precio:89250; Cant:0
Item:303021982; Precio:102141; Cant:4
Item:303021983; Precio:102141; Cant:0
Item:303021984; Precio:102141; Cant:5
Item:303021985; Precio:89250; Cant:0
Item:303021986; Precio:83101; Cant:3
Item:303021987; Precio:83101; Cant:4
Item:303021988; Precio:102141; Cant:0
Item:303021989; Precio:102141; Cant:0
Item:303021990; Precio:102141; Cant:7
Item:303021991; Precio:122966; Cant:5
Item:303021992; Precio:122966; Cant:4
Item:303021993; Precio:122966; Cant:0
Item:303021994; Precio:138833; Cant:6
Item:303021995; Precio:138833; Cant:0
Item:303021996; Precio:138833; Cant:4
Item:303021997; Precio:51566; Cant:0
Item:303021998; Precio:51566; Cant:4
Item:303021999; Precio:51566; Cant:7
Item:303022000; Precio:65450; Cant:6
Item:303022001; Precio:65450; Cant:3
Item:303022002; Precio:65450; Cant:5
Item:303022003; Precio:85283; Cant:5
Item:303022004; Precio:88655; Cant:0
Item:303022005; Precio:88655; Cant:0
Item:303022006; Precio:110075; Cant:3
Item:303022007; Precio:110075; Cant:0
Item:303022008; Precio:110075; Cant:4
Item:303022009; Precio:136155; Cant:0
Item:303022010; Precio:136155; Cant:6
Item:303022011; Precio:136155; Cant:0
Item:303022012; Precio:129313; Cant:3
Item:303022013; Precio:129313; Cant:0
Item:303022014; Precio:129313; Cant:3
Item:303022015; Precio:178896; Cant:6
Item:303022016; Precio:178896; Cant:5
Item:303022017; Precio:178896; Cant:5
Item:303022018; Precio:72986; Cant:0
Item:303022019; Precio:72986; Cant:4
Item:303022020; Precio:72986; Cant:4
Item:303022021; Precio:85680; Cant:4
Item:303022022; Precio:85680; Cant:3
Item:303022023; Precio:85680; Cant:0
Item:303022024; Precio:106108; Cant:4
Item:303022025; Precio:106108; Cant:5
Item:303022026; Precio:106108; Cant:4
Item:303022027; Precio:149940; Cant:4
Item:303022028; Precio:149940; Cant:0
Item:303022029; Precio:149940; Cant:6
Item:353520451; Precio:8024; Cant:193
Item:818142136; Precio:0; Cant:600
Item:111111192; Precio:16375; Cant:464
Item:111103492; Precio:17529; Cant:435
Item:111103493; Precio:89116; Cant:5
Item:111103494; Precio:31376; Cant:6
Item:111103495; Precio:90414; Cant:0
Item:111103496; Precio:86516; Cant:3
Item:111103497; Precio:381924; Cant:3
Item:111111194; Precio:64538; Cant:5
Item:111111195; Precio:60294; Cant:8
Item:5757157105710000278; Precio:19001; Cant:54
Item:343421169; Precio:69072; Cant:8
Item:343421170; Precio:174066; Cant:16
Item:343421171; Precio:218273; Cant:8
Item:343421172; Precio:58021; Cant:11
Item:343421173; Precio:24076; Cant:8
Item:343421174; Precio:14112; Cant:8
Item:343421175; Precio:19339; Cant:24
Item:303031363; Precio:160252; Cant:10
Item:343421182; Precio:161883; Cant:0
Item:343421183; Precio:50655; Cant:9
Item:343421184; Precio:45659; Cant:12
Item:343421185; Precio:93941; Cant:4
Item:343421186; Precio:132623; Cant:0
Item:343421187; Precio:58110; Cant:9
Item:303022047; Precio:72225; Cant:0
Item:303022048; Precio:112901; Cant:0
Item:111103519; Precio:8426; Cant:27
Item:111103520; Precio:125343; Cant:16
Item:111103521; Precio:159993; Cant:21
Item:111103522; Precio:7087; Cant:11
Item:111103523; Precio:117554; Cant:40
Item:111103524; Precio:153037; Cant:15
Item:111111202; Precio:17062; Cant:10
Item:111111203; Precio:33731; Cant:11
Item:111111204; Precio:72187; Cant:7
Item:111103525; Precio:206755; Cant:7
Item:111103526; Precio:352604; Cant:14
Item:111111205; Precio:122869; Cant:0
Item:2020320350127; Precio:8117; Cant:0
Item:2020320350128; Precio:14412; Cant:0
Item:323213103; Precio:17455; Cant:0
Item:323213126; Precio:20141; Cant:0
Item:323213141; Precio:29541; Cant:0
Item:323213143; Precio:29541; Cant:0
Item:323213147; Precio:29541; Cant:0
Item:323213171; Precio:24170; Cant:0
Item:323213176; Precio:16112; Cant:0
Item:323213179; Precio:16112; Cant:0
Item:323213181; Precio:16112; Cant:0
Item:323213183; Precio:14770; Cant:0
Item:323213184; Precio:14770; Cant:0
Item:323213185; Precio:14770; Cant:0
Item:323213188; Precio:14770; Cant:0
Item:323213190; Precio:26855; Cant:0
Item:323213196; Precio:29541; Cant:0
Item:323213198; Precio:29541; Cant:0
Item:323213199; Precio:29541; Cant:0
Item:323213200; Precio:29541; Cant:0
Item:323213213; Precio:28197; Cant:0
Item:323213237; Precio:26063; Cant:0
Item:323213247; Precio:31275; Cant:0
Item:111111206; Precio:38455; Cant:50
Item:111111207; Precio:121930; Cant:23
Item:111111208; Precio:48466; Cant:37
Item:111111209; Precio:137674; Cant:26
Item:111111210; Precio:48466; Cant:47
Item:111111211; Precio:137674; Cant:30
Item:111103527; Precio:34598; Cant:40
Item:111103528; Precio:100461; Cant:18
Item:111103529; Precio:32136; Cant:40
Item:111103530; Precio:94199; Cant:26
Item:111103531; Precio:29345; Cant:36
Item:111103532; Precio:85419; Cant:19
Item:111103533; Precio:169102; Cant:23
Item:111103534; Precio:32124; Cant:17
Item:111103535; Precio:94659; Cant:24
Item:111103536; Precio:187019; Cant:29
Item:313120532; Precio:38156; Cant:0
Item:111111214; Precio:204899; Cant:0
Item:5151051005100030370; Precio:125000; Cant:64
Item:2323223210086; Precio:21505; Cant:9
Item:2323223210087; Precio:23462; Cant:5
Item:2323223210088; Precio:24650; Cant:0
Item:111103927; Precio:18104; Cant:13
Item:111111413; Precio:6378; Cant:16
Item:111103961; Precio:16863; Cant:10
Item:111103928; Precio:72416; Cant:0
Item:111103929; Precio:144832; Cant:4
Item:111103930; Precio:18104; Cant:16
Item:111103931; Precio:72416; Cant:0
Item:111103932; Precio:144834; Cant:0
Item:111103933; Precio:17858; Cant:0
Item:111103934; Precio:28572; Cant:0
Item:111103935; Precio:71430; Cant:0
Item:111103936; Precio:14550; Cant:3
Item:111103937; Precio:29101; Cant:5
Item:111103938; Precio:57122; Cant:7
Item:111103940; Precio:178508; Cant:0
Item:111103941; Precio:17654; Cant:0
Item:111103942; Precio:70172; Cant:0
Item:111103943; Precio:219287; Cant:0
Item:111103944; Precio:21366; Cant:44
Item:111103945; Precio:83846; Cant:0
Item:111103946; Precio:262019; Cant:5
Item:111103947; Precio:40664; Cant:0
Item:111103948; Precio:127073; Cant:0
Item:111103949; Precio:17025; Cant:0
Item:111103950; Precio:68098; Cant:6
Item:111103951; Precio:136197; Cant:19
Item:111103952; Precio:8674; Cant:7
Item:111103953; Precio:8674; Cant:23
Item:111111414; Precio:18744; Cant:6
Item:111111415; Precio:71517; Cant:4
Item:111111416; Precio:6316; Cant:15
Item:111111417; Precio:18573; Cant:8
Item:111111418; Precio:70438; Cant:0
Item:111111419; Precio:4074; Cant:0
Item:111111420; Precio:4074; Cant:0
Item:111111421; Precio:23004; Cant:0
Item:111111422; Precio:50615; Cant:18
Item:111111423; Precio:20364; Cant:36
Item:111103962; Precio:47124; Cant:9
Item:111103963; Precio:33462; Cant:6
Item:111103964; Precio:103860; Cant:0
Item:111103965; Precio:32947; Cant:7
Item:111103966; Precio:101700; Cant:11
Item:111103967; Precio:17400; Cant:7
Item:111103968; Precio:52470; Cant:0
Item:111103969; Precio:25245; Cant:0
Item:111103970; Precio:92068; Cant:0
Item:111103971; Precio:24091; Cant:7
Item:111103972; Precio:87804; Cant:5
Item:111103973; Precio:25551; Cant:0
Item:111103974; Precio:44775; Cant:0
Item:353501356; Precio:20788; Cant:9
Item:353501357; Precio:15632; Cant:0
Item:353501358; Precio:62952; Cant:0
Item:111111222; Precio:7728; Cant:17
Item:111111223; Precio:102063; Cant:3
Item:111111224; Precio:23916; Cant:0
Item:111111225; Precio:23916; Cant:17
Item:111111226; Precio:27779; Cant:20
Item:111111227; Precio:26573; Cant:0
Item:111111228; Precio:63339; Cant:0
Item:111111229; Precio:138912; Cant:0
Item:111111230; Precio:29166; Cant:0
Item:111111231; Precio:4918; Cant:0
Item:111103547; Precio:9939; Cant:0
Item:111103548; Precio:5843; Cant:36
Item:111103549; Precio:7420; Cant:85
Item:111103550; Precio:7420; Cant:39
Item:353520452; Precio:2500; Cant:1310
Item:353520453; Precio:9500; Cant:0
Item:818142158; Precio:0; Cant:80
Item:5757457415741000494; Precio:17447; Cant:57
Item:5757457415741000495; Precio:17447; Cant:26
Item:5757457415741000496; Precio:17447; Cant:29
Item:303022060; Precio:69416; Cant:3
Item:303022061; Precio:69416; Cant:4
Item:303022062; Precio:69416; Cant:0
Item:626230349; Precio:264004; Cant:92
Item:626230350; Precio:94535; Cant:0
Item:626230351; Precio:7722; Cant:0
Item:626230352; Precio:82512; Cant:0
Item:626230353; Precio:253105; Cant:0
Item:626230354; Precio:368911; Cant:6
Item:111103554; Precio:17805; Cant:4
Item:5858658605860002418; Precio:31069; Cant:149
Item:5858658605860002419; Precio:53174; Cant:185
Item:5858658605860002420; Precio:63231; Cant:142
Item:5858658605860002421; Precio:40957; Cant:266
Item:5858658605860002422; Precio:55383; Cant:32
Item:5858658605860002423; Precio:44699; Cant:205
Item:5858658605860002424; Precio:42073; Cant:178
Item:323213254; Precio:155038; Cant:0
Item:323213255; Precio:155038; Cant:3
Item:323213256; Precio:155038; Cant:6
Item:323213257; Precio:155038; Cant:0
Item:323213258; Precio:155038; Cant:7
Item:323213259; Precio:42727; Cant:4
Item:323213260; Precio:42727; Cant:6
Item:323213261; Precio:42727; Cant:0
Item:323213262; Precio:42727; Cant:5
Item:323213263; Precio:57376; Cant:6
Item:323213264; Precio:54934; Cant:3
Item:323213265; Precio:57376; Cant:4
Item:323213266; Precio:57376; Cant:0
Item:323213267; Precio:64701; Cant:4
Item:323213268; Precio:64701; Cant:6
Item:323213269; Precio:64701; Cant:6
Item:323213270; Precio:64701; Cant:5
Item:323213271; Precio:69584; Cant:0
Item:323213272; Precio:69584; Cant:0
Item:323222050; Precio:61038; Cant:5
Item:323222051; Precio:61038; Cant:6
Item:323222052; Precio:61038; Cant:0
Item:323222053; Precio:61038; Cant:7
Item:353512742; Precio:164804; Cant:0
Item:353512743; Precio:164804; Cant:0
Item:353512744; Precio:164804; Cant:0
Item:343400353; Precio:25646; Cant:10
Item:343400354; Precio:25646; Cant:8
Item:343400355; Precio:25646; Cant:9
Item:343400356; Precio:25646; Cant:10
Item:343400357; Precio:25646; Cant:5
Item:323222054; Precio:54934; Cant:6
Item:323222055; Precio:54934; Cant:11
Item:323222056; Precio:54934; Cant:0
Item:2020520510065; Precio:23300; Cant:54
Item:2020520510066; Precio:22842; Cant:296
Item:626200462; Precio:19763; Cant:31
Item:303022072; Precio:82308; Cant:7
Item:303022073; Precio:114240; Cant:5
Item:303022074; Precio:82308; Cant:7
Item:303022075; Precio:114240; Cant:4
Item:303022076; Precio:82308; Cant:0
Item:303022077; Precio:114240; Cant:0
Item:111103560; Precio:8324; Cant:20
Item:111103561; Precio:11593; Cant:26
Item:111103577; Precio:35172; Cant:31
Item:111103578; Precio:35172; Cant:56
Item:111111251; Precio:35172; Cant:0
Item:111111252; Precio:35172; Cant:0
Item:111103976; Precio:20753; Cant:11
Item:111103977; Precio:105486; Cant:4
Item:111103580; Precio:74900; Cant:5
Item:111103582; Precio:59899; Cant:7
Item:111103583; Precio:14247; Cant:28
Item:111103584; Precio:15272; Cant:9
Item:111103585; Precio:16297; Cant:11
Item:111103586; Precio:15272; Cant:12
Item:5151251215121240001; Precio:99081; Cant:4
Item:5151251215121240002; Precio:119643; Cant:3
Item:313160047; Precio:32129; Cant:100
Item:5858658605860002541; Precio:8500; Cant:919
Item:111111255; Precio:3004; Cant:0
Item:111111256; Precio:3004; Cant:0
Item:303051227; Precio:618676; Cant:0
Item:303051228; Precio:936512; Cant:0
Item:303022081; Precio:59632; Cant:0
Item:303022082; Precio:107400; Cant:0
Item:303022083; Precio:59632; Cant:0
Item:303022084; Precio:63355; Cant:0
Item:353512766; Precio:43042; Cant:0
Item:353512767; Precio:45194; Cant:0
Item:5959359305930010086; Precio:40610; Cant:79
Item:353501370; Precio:14371; Cant:18
Item:353501371; Precio:13453; Cant:257
Item:353501372; Precio:109344; Cant:22
Item:323222066; Precio:40471; Cant:8
Item:333303331; Precio:46743; Cant:0
Item:333303332; Precio:35542; Cant:0
Item:333310869; Precio:28373; Cant:0
Item:323213281; Precio:62422; Cant:0
Item:323200167; Precio:109465; Cant:0
Item:303022096; Precio:129476; Cant:0
Item:303022097; Precio:107822; Cant:0
Item:303022098; Precio:39127; Cant:0
Item:5151251205120020131; Precio:35900; Cant:0
Item:111103601; Precio:3166; Cant:0
Item:111111268; Precio:3004; Cant:0
Item:111111270; Precio:3004; Cant:0
Item:111111271; Precio:3004; Cant:0
Item:111111272; Precio:3004; Cant:0
Item:111111274; Precio:9016; Cant:0
Item:111103602; Precio:10759; Cant:161
Item:111103603; Precio:9726; Cant:173
Item:111103604; Precio:9727; Cant:157
Item:313120584; Precio:41292; Cant:217
Item:313120585; Precio:59501; Cant:137
Item:111103978; Precio:14490; Cant:16
Item:111103979; Precio:13799; Cant:8
Item:111103980; Precio:5430; Cant:35
Item:111103982; Precio:4665; Cant:0
Item:111103984; Precio:3776; Cant:0
Item:111111424; Precio:8525; Cant:27
Item:111111425; Precio:4688; Cant:11
Item:111111426; Precio:55970; Cant:0
